head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
True,True,gaaiwiskoþ,haubiþ,καταισχύνει,κεφαλὴν,verb,common noun,verb,common noun,principale,principale,,1,2.0,indicative,indicative,principale finita,principale finita
True,True,gaaiwiskoþ,haubiþ,καταισχύνει,κεφαλὴν,verb,common noun,verb,common noun,principale,principale,,1,2.0,indicative,indicative,principale finita,principale finita
False,False,habaiþ,gardins,ἔχετε,οἰκίας,verb,common noun,verb,common noun,principale,principale,,1,0.0,indicative,indicative,principale finita,principale finita
False,False,qiþau,ƕa,εἴπω,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,,0,0.0,optative,subjunctive,principale finita,principale finita
True,True,hazjau,izwis,ἐπαινέσω,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,,0,0.0,optative,subjunctive,principale finita,principale finita
False,False,anafalh,þatei,παρέδωκα,ὃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva,relativa oggettiva,,0,0.0,indicative,indicative,relativa oggettiva finita,relativa oggettiva finita
True,True,nam,hlaif,ἔλαβεν,ἄρτον,verb,common noun,verb,common noun,principale coordinata,principale coordinata,,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,waurkjaiþ,þata,ποιεῖτε,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,,0,0.0,optative,imperative,principale finita,principale finita
False,False,waurkjaiþ,þata,ποιεῖτε,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,,0,0.0,optative,imperative,principale finita,principale finita
True,True,matjaiþ,hlaif,ἐσθίητε,ἄρτον,verb,common noun,verb,common noun,subordinata avverbiale,subordinata avverbiale,,1,2.0,optative,subjunctive,subordinata avverbiale finita,subordinata avverbiale finita
False,False,drigkaiþ,stikl,πίνητε,ποτήριον,verb,common noun,verb,common noun,subordinata avverbiale,subordinata avverbiale,,1,1.0,optative,subjunctive,subordinata avverbiale finita,subordinata avverbiale finita
False,False,gakannjaiþ,dauþau,καταγγέλλετε,θάνατον,verb,common noun,verb,common noun,principale,principale,,1,2.0,optative,indicative,principale finita,principale finita
True,True,matjiþ,hlaif,ἐσθίῃ,ἄρτον,verb,common noun,verb,common noun,relativa coordinata,relativa soggettiva coordinata,,1,1.0,indicative,subjunctive,relativa coordinata finita,relativa soggettiva coordinata finita
True,True,drigkai,stikl,πίνῃ,ποτήριον,verb,common noun,verb,common noun,relativa coordinata,relativa soggettiva coordinata,,2,2.0,optative,subjunctive,relativa coordinata finita,relativa soggettiva coordinata finita
True,True,gakiusai,sik,δοκιμαζέτω,ἑαυτόν,verb,personal reflexive pronoun,verb,personal reflexive pronoun,principale coordinata,principale coordinata,,1,0.0,optative,imperative,principale coordinata finita,principale coordinata finita
False,,matjai,hlaibis,ἐσθιέτω,,verb,common noun,verb,,principale coordinata,principale coordinata,,1,,optative,imperative,principale coordinata finita,principale coordinata finita
False,False,matjiþ,staua,ἐσθίει,κρίμα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,domjands,leik,διακρίνων,σῶμα,verb,common noun,verb,common noun,open predication,open predication,,1,1.0,participle,participle,open predication non finita,open predication non finita
False,False,stauidedeima,uns,ἐκρινόμεθα,ἑαυτοὺς,verb,personal pronoun,verb,personal reflexive pronoun,,principale,,1,0.0,optative,indicative,,principale finita
False,False,waurkeiþ,þat,ἐνεργεῖ,ταῦτα,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,,1,1.0,imperative,indicative,principale finita,principale finita
False,False,habaiþ,liþuns,ἔχει,μέλη,verb,common noun,verb,common noun,relativa coordinata,relativa coordinata,,1,1.0,indicative,indicative,relativa coordinata finita,relativa coordinata finita
True,True,gasatida,liþuns,ἔθετο,μέλη,verb,common noun,verb,common noun,principale,principale,,1,2.0,indicative,indicative,principale finita,principale finita
True,True,habau,praufetjans,ἔχω,προφητείαν,verb,common noun,verb,common noun,principale coordinata,subordinata avverbiale coordinata,,0,0.0,optative,subjunctive,principale coordinata finita,subordinata avverbiale coordinata finita
True,True,habau,galaubein,ἔχω,ἀγάπην,verb,common noun,verb,common noun,principale coordinata,,,1,0.0,optative,subjunctive,principale coordinata finita,
False,False,miþsatjau,fairgunja,μεθιστάναι,ὄρη,verb,common noun,verb,common noun,,,,0,0.0,optative,infinitive,,
False,False,habau,friaþwa,ἔχω,πίστιν,verb,common noun,verb,common noun,subordinata avverbiale coordinata,subordinata avverbiale,,0,2.0,optative,subjunctive,subordinata avverbiale coordinata finita,subordinata avverbiale finita
True,,fraatjau,aihtins,ψωμίσω,,verb,common noun,verb,,,,,2,,optative,subjunctive,,
True,True,atgibau,leik,παραδῶ,σῶμά,verb,common noun,verb,common noun,,,,1,2.0,optative,subjunctive,,
False,False,habau,friaþwa,ἔχω,ἀγάπην,verb,common noun,verb,common noun,subordinata avverbiale,subordinata avverbiale,,0,0.0,optative,subjunctive,subordinata avverbiale finita,subordinata avverbiale finita
False,False,taujau,waiht,ὠφελοῦμαι,οὐθὲν,verb,common noun,verb,indefinite pronoun,principale,principale,,2,0.0,optative,indicative,principale finita,principale finita
True,True,sokeiþ,sein,ζητεῖ,ἑαυτῆς,verb,possessive reflexive pronoun,verb,personal reflexive pronoun,principale,principale,,1,1.0,indicative,indicative,principale finita,principale finita
False,False,þulaiþ,allata,στέγει,πάντα,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
False,False,galaubeiþ,allata,πιστεύει,πάντα,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
False,False,weneiþ,all,ἐλπίζει,πάντα,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
False,False,gabeidiþ,all,ὑπομένει,πάντα,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
False,,aflagida,barniskeins,κατήργηκα,,verb,common noun,verb,,principale,principale,,0,,indicative,indicative,principale finita,principale finita
True,True,inweitiþ,guþ,προσκυνήσει,θεῷ,verb,common noun,verb,common noun,principale,principale coordinata,,0,1.0,indicative,indicative,principale finita,principale coordinata finita
False,False,habaiþ,psalmon,ἔχει,ψαλμὸν,verb,common noun,verb,common noun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
False,False,habaiþ,laisein,ἔχει,διδαχὴν,verb,common noun,verb,common noun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
False,False,habaiþ,andhulein,ἔχει,ἀποκάλυψιν,verb,common noun,verb,common noun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
False,False,habaiþ,razda,ἔχει,γλῶσσαν,verb,common noun,verb,common noun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
False,False,habaiþ,skerein,ἔχει,ἑρμηνείαν,verb,common noun,verb,common noun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
True,True,kannja,aiwaggeli,Γνωρίζω,εὐαγγέλιον,verb,common noun,verb,common noun,principale,principale,,2,2.0,indicative,indicative,principale finita,principale finita
False,False,merida,þatei,εὐηγγελισάμην,ὃ,verb,relative pronoun,verb,relative pronoun,relativa,relativa coordinata,,0,0.0,indicative,indicative,relativa finita,relativa coordinata finita
False,False,andnemuþ,þatuh,παρελάβετε,ὃ,verb,demonstrative pronoun,verb,relative pronoun,relativa,relativa coordinata,,0,0.0,indicative,indicative,relativa finita,relativa coordinata finita
False,False,andnam,þatei,παρέλαβον,ὃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva,relativa oggettiva,,0,0.0,indicative,indicative,relativa oggettiva finita,relativa oggettiva finita
True,True,wrak,aikklesjon,ἐδίωξα,ἐκκλησίαν,verb,common noun,verb,common noun,subordinata completiva,,,1,2.0,indicative,indicative,subordinata completiva finita,
True,True,urraisida,Xristu,ἤγειρεν,Χριστόν,verb,proper noun,verb,proper noun,subordinata completiva,subordinata completiva,,1,2.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
False,False,urraisida,þanei,ἤγειρεν,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,anafilhiþ,þiudinassu,παραδιδοῖ,βασιλείαν,verb,common noun,verb,common noun,,subordinata avverbiale,,0,1.0,indicative,subjunctive,,subordinata avverbiale finita
True,True,gatairiþ,all,καταργήσῃ,πᾶσαν,verb,indefinite pronoun,verb,indefinite pronoun,,subordinata avverbiale,,1,0.0,indicative,subjunctive,,subordinata avverbiale finita
True,True,galagjiþ,fijands,θῇ,ἐχθροὺς,verb,common noun,verb,adjective,subordinata completiva,,,2,2.0,indicative,subjunctive,subordinata completiva finita,
False,,ufhnaiwida,all,καταργεῖται,,verb,indefinite pronoun,verb,,principale,principale,,0,,indicative,indicative,principale finita,principale finita
True,True,ufhnaiwida,alla,ὑποτάξαντος,πάντα,verb,indefinite pronoun,verb,indefinite pronoun,relativa,gerundi obl,,1,1.0,indicative,participle,relativa finita,gerundi obl non finita
True,True,ufhnaiwjandin,alla,ὑποτάξαντι,πάντα,verb,indefinite pronoun,verb,indefinite pronoun,gerundi obl,obl,,1,1.0,participle,participle,gerundi obl non finita,obl non finita
False,False,waurkjand,ƕa,ποιήσουσιν,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
False,False,haba,þoei,ἔχω,ἣν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,,riurjand,sidu,ἤθη,,verb,common noun,common noun,,principale,relativa oggettiva,,1,,indicative,,principale finita,relativa oggettiva finita
False,False,haband,unkunþi,ἔχουσιν,ἀγνωσίαν,verb,common noun,verb,common noun,principale,principale,,1,1.0,indicative,indicative,principale finita,principale finita
True,True,berum,mannleikan,ἐφορέσαμεν,εἰκόνα,verb,common noun,verb,common noun,subordinata avverbiale,subordinata avverbiale,,1,2.0,indicative,indicative,subordinata avverbiale finita,subordinata avverbiale finita
True,True,bairaima,frisaht,φορέσωμεν,εἰκόνα,verb,common noun,verb,common noun,principale,principale,,2,3.0,optative,subjunctive,principale finita,principale finita
False,False,qiþa,þata,φημι,Τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,,1,1.0,indicative,indicative,principale finita,principale finita
False,False,ganiman,þiudinassu,κληρονομῆσαι,βασιλείαν,verb,common noun,verb,common noun,open predication,open predication,,1,1.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,qiþa,runa,λέγω,μυστήριον,verb,common noun,verb,common noun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
True,True,gahamon,unriurein,ἐνδύσασθαι,ἀφθαρσίαν,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,,0,0.0,infinitive,infinitive,subordinata completiva non finita,subordinata completiva non finita
True,True,gahamon,undiwanein,ἐνδύσασθαι,ἀθανασίαν,verb,common noun,verb,common noun,open predication,subordinata completiva,,0,0.0,infinitive,infinitive,open predication non finita,subordinata completiva non finita
True,True,gaf,sigis,διδόντι,νῖκος,verb,common noun,verb,common noun,relativa,relativa,,0,1.0,indicative,participle,relativa finita,relativa non finita
False,,wili,þatei,,ὅ,verb,relative pronoun,,relative pronoun,relativa oggettiva,,,0,1.0,indicative,,relativa oggettiva finita,
False,False,gakiusiþ,þanzei,δοκιμάσητε,οὓς,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,subjunctive,relativa finita,relativa finita
False,False,sandja,þans,πέμψω,τούτους,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,,1,1.0,indicative,indicative,principale finita,principale finita
True,True,briggan,anst,ἀπενεγκεῖν,χάριν,verb,common noun,verb,common noun,open predication,open predication,,1,2.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,usleiþa,Makidonja,διέλθω,Μακεδονίαν,verb,proper noun,verb,proper noun,,subordinata avverbiale,,0,0.0,indicative,subjunctive,,subordinata avverbiale finita
False,False,þairhgagga,Makidonja,διέρχομαι,Μακεδονίαν,verb,proper noun,verb,proper noun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
False,False,gasandjaiþ,mik,προπέμψητε,με,verb,personal pronoun,verb,personal pronoun,,,,0,0.0,optative,subjunctive,,
False,False,saiƕan,izwis,ἰδεῖν,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,open predication,open predication,,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,waurkeiþ,waurstw,ἐργάζεται,ἔργον,verb,common noun,verb,common noun,,principale,,1,2.0,indicative,indicative,,principale finita
False,True,bad,ina,παρεκάλεσα,αὐτὸν,verb,personal pronoun,verb,personal pronoun,subordinata completiva,principale,,0,0.0,indicative,indicative,subordinata completiva finita,principale finita
True,True,bidja,izwis,Παρακαλῶ,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
True,True,wituþ,gard,οἴδατε,οἰκίαν,verb,common noun,verb,common noun,parpred,parpred,,1,2.0,indicative,indicative,parpred finita,parpred finita
False,False,usfullidedun,waninassu,ἀνεπλήρωσαν,ὑστέρημα,verb,common noun,verb,common noun,,,,1,2.0,indicative,indicative,,
True,True,gaþrafstidedun,ahman,ἀνέπαυσαν,πνεῦμα,verb,common noun,verb,common noun,principale,principale,,1,2.0,indicative,indicative,principale finita,principale finita
True,True,goljand,izwis,Ἀσπάζονται,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
True,True,goleiþ,izwis,ἀσπάζεται,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
True,True,goljand,izwis,ἀσπάζονται,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
True,True,goleiþ,izwis,ἀσπάσασθε,ἀλλήλους,verb,personal pronoun,verb,reciprocal pronoun,principale,principale,,1,0.0,imperative,imperative,principale finita,principale finita
True,True,frijoþ,fraujan,φιλεῖ,κύριον,verb,common noun,verb,common noun,,,,1,1.0,indicative,indicative,,
True,True,gaþrafstida,uns,παρακαλῶν,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,relativa,relativa,,0,0.0,indicative,participle,relativa finita,relativa non finita
False,False,winnam,þozei,πάσχομεν,ὧν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
False,False,habaidedum,andahaft,ἐσχήκαμεν,ἀπόκριμα,verb,common noun,verb,common noun,principale,principale,,1,2.0,indicative,indicative,principale finita,principale finita
False,True,galausida,uns,ἐρρύσατο,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,relativa coordinata,principale coordinata,,0,0.0,indicative,indicative,relativa coordinata finita,principale coordinata finita
False,False,anakunnaiþ,þoei,ἀναγινώσκετε,ἃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva coordinata,relativa oggettiva coordinata,,0,0.0,indicative,indicative,relativa oggettiva coordinata finita,relativa oggettiva coordinata finita
True,True,gakunnaideduþ,uns,ἐπέγνωτε,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,subordinata avverbiale,subordinata avverbiale,,0,0.0,indicative,indicative,subordinata avverbiale finita,subordinata avverbiale finita
False,False,habaidedeiþ,anst,σχῆτε,χάριν,verb,common noun,verb,common noun,,,,1,1.0,optative,subjunctive,,
False,False,mitonds,þat,βουλόμενος,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,open predication,open predication,,0,0.0,participle,participle,open predication non finita,open predication non finita
False,False,mito,þatei,βουλεύομαι,ἃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva,relativa oggettiva,,0,0.0,indicative,indicative,relativa oggettiva finita,relativa oggettiva finita
True,True,gaþwastjands,uns,βεβαιῶν,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,relativa soggettiva coordinata,relativa soggettiva coordinata,,0,1.0,participle,participle,relativa soggettiva coordinata non finita,relativa soggettiva coordinata non finita
True,True,salbonds,uns,χρίσας,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,relativa soggettiva coordinata,relativa soggettiva coordinata,,0,0.0,participle,participle,relativa soggettiva coordinata non finita,relativa soggettiva coordinata non finita
True,True,sigljands,uns,σφραγισάμενος,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,relativa coordinata,relativa coordinata,,0,0.0,participle,participle,relativa coordinata non finita,relativa coordinata non finita
True,True,gibands,ahman,δοὺς,πνεύματος,verb,common noun,verb,common noun,relativa coordinata,relativa coordinata,,0,1.0,participle,participle,relativa coordinata non finita,relativa coordinata non finita
False,False,anahaita,guþ,ἐπικαλοῦμαι,θεὸν,verb,common noun,verb,common noun,principale,principale,,0,1.0,indicative,indicative,principale finita,principale finita
True,True,gastauida,þata,Ἔκρινα,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,principale,principale,,2,1.0,indicative,indicative,principale finita,principale finita
True,True,gaurja,izwis,λυπῶ,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,,,,0,0.0,indicative,indicative,,
True,True,gailjai,mik,εὐφραίνων,με,verb,personal pronoun,verb,personal pronoun,relativa soggettiva,relativa soggettiva,,0,0.0,optative,participle,relativa soggettiva finita,relativa soggettiva non finita
False,False,habau,saurga,σχῶ,λύπην,verb,common noun,verb,common noun,,,,0,0.0,optative,subjunctive,,
False,False,kunneiþ,frijaþwa,γνῶτε,ἀγάπην,verb,common noun,verb,common noun,,,,1,2.0,optative,subjunctive,,
False,False,haba,þoei,ἔχω,ἣν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
False,False,gaurida,mik,λελύπηκεν,ἐμὲ,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,bidja,izwis,παρακαλῶ,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
True,True,tulgjan,friaþwa,κυρῶσαι,ἀγάπην,verb,common noun,verb,common noun,open predication,open predication,,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,ufkunnau,kustu,γνῶ,δοκιμὴν,verb,common noun,verb,common noun,,,,1,2.0,optative,subjunctive,,
False,False,fragibiþ,ƕa,χαρίζεσθε,τι,verb,indefinite pronoun,verb,indefinite pronoun,obl,obl,,0,0.0,indicative,indicative,obl finita,obl finita
False,False,fragaf,ƕa,κεχάρισμαι,τι,verb,indefinite pronoun,verb,indefinite pronoun,,,,0,0.0,indicative,indicative,,
True,False,unwitandans,munins,ἀγνοοῦμεν,νοήματα,verb,common noun,verb,common noun,open predication,principale,,1,2.0,participle,indicative,open predication non finita,principale finita
True,True,habaida,gaƕeilain,ἔσχηκα,ἄνεσιν,verb,common noun,verb,common noun,principale,principale coordinata,,0,0.0,indicative,indicative,principale finita,principale coordinata finita
True,True,bigat,Teitaun,εὑρεῖν,Τίτον,verb,proper noun,verb,proper noun,subordinata completiva,subordinata avverbiale,,1,1.0,indicative,infinitive,subordinata completiva finita,subordinata avverbiale non finita
True,True,ustaiknjandin,uns,θριαμβεύοντι,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,relativa coordinata,relativa coordinata,,0,0.0,participle,participle,relativa coordinata non finita,relativa coordinata non finita
False,False,gabairhtjandin,daun,φανεροῦντι,ὀσμὴν,verb,common noun,verb,common noun,relativa coordinata,relativa coordinata,,1,2.0,participle,participle,relativa coordinata non finita,relativa coordinata non finita
True,True,maidjandans,waurd,καπηλεύοντες,λόγον,verb,common noun,verb,common noun,open predication,open predication,,1,2.0,participle,participle,open predication non finita,open predication non finita
False,False,anafilhan,uns,συνιστάνειν,ἑαυτοὺς,verb,personal pronoun,verb,personal reflexive pronoun,open predication,open predication,,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,habam,trauain,ἔχομεν,πεποίθησιν,verb,common noun,verb,common noun,principale,principale,,1,1.0,indicative,indicative,principale finita,principale finita
True,True,þagkjan,ƕa,λογίσασθαί,τι,verb,indefinite pronoun,verb,indefinite pronoun,subordinata completiva,subordinata completiva,,0,0.0,infinitive,infinitive,subordinata completiva non finita,subordinata completiva non finita
True,True,brahta,uns,ἱκάνωσεν,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,habandans,wen,Ἔχοντες,ἐλπίδα,verb,common noun,verb,common noun,open predication,open predication,,1,1.0,participle,participle,open predication non finita,open predication non finita
True,True,lagida,hulistr,ἐτίθει,κάλυμμα,verb,common noun,verb,common noun,subordinata avverbiale,subordinata avverbiale,,0,0.0,indicative,indicative,subordinata avverbiale finita,subordinata avverbiale finita
False,False,þairhsaiƕandans,wulþu,κατοπτριζόμενοι,δόξαν,verb,common noun,verb,common noun,open predication,open predication,,1,2.0,participle,participle,open predication non finita,open predication non finita
False,False,ingaleikonda,frisaht,μεταμορφούμεθα,εἰκόνα,verb,common noun,verb,common noun,principale,principale,,2,2.0,indicative,indicative,principale finita,principale finita
True,True,habandans,andbahtei,ἔχοντες,διακονίαν,verb,common noun,verb,common noun,open predication,open predication,,1,2.0,participle,participle,open predication non finita,open predication non finita
True,,taujandans,waurd,,λόγον,verb,common noun,,common noun,open predication in coordinazione,,,1,2.0,participle,,open predication in coordinazione non finita,
True,True,ustaiknjandans,uns,συνιστάντες,ἑαυτοὺς,verb,personal pronoun,verb,personal reflexive pronoun,open predication in coordinazione,open predication in coordinazione,,1,0.0,participle,participle,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,gablindida,fraþja,ἐτύφλωσεν,νοήματα,verb,common noun,verb,common noun,relativa,relativa,,1,2.0,indicative,indicative,relativa finita,relativa finita
True,True,qaþ,liuhaþ,εἰπών,φῶς,verb,common noun,verb,common noun,relativa,relativa,,0,0.0,indicative,participle,relativa finita,relativa non finita
True,True,habandans,huzd,Ἔχομεν,θησαυρὸν,verb,common noun,verb,common noun,open predication,principale,,1,2.0,participle,indicative,open predication non finita,principale finita
True,True,habandans,ahman,ἔχοντες,πνεῦμα,verb,common noun,verb,common noun,open predication,open predication,,3,3.0,participle,participle,open predication non finita,open predication non finita
True,True,urraisjands,fraujan,ἐγείρας,κύριον,verb,common noun,verb,common noun,relativa soggettiva,relativa soggettiva,,1,2.0,participle,participle,relativa soggettiva non finita,relativa soggettiva non finita
False,False,urraiseiþ,unsis,ἐγερεῖ,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,subordinata completiva coordinata,subordinata completiva coordinata,,1,1.0,indicative,indicative,subordinata completiva coordinata finita,subordinata completiva coordinata finita
False,False,ufarassjai,awiliud,περισσεύσῃ,εὐχαριστίαν,verb,common noun,verb,common noun,,,,0,1.0,optative,subjunctive,,
False,False,waurkjada,kaurein,κατεργάζεται,βάρος,verb,common noun,verb,common noun,principale,principale,,1,2.0,indicative,indicative,principale finita,principale finita
True,,habam,gard,ἔχομεν,,verb,common noun,verb,,principale,subordinata completiva,,3,,indicative,indicative,principale finita,subordinata completiva finita
True,True,gamanwida,uns,κατεργασάμενος,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,relativa soggettiva,relativa soggettiva,,0,0.0,indicative,participle,relativa soggettiva finita,relativa soggettiva non finita
True,True,gaf,ahman,δοὺς,πνεύματος,verb,common noun,verb,common noun,relativa,relativa,,0,1.0,indicative,participle,relativa finita,relativa non finita
False,False,gatawida,þaimei,ἔπραξεν,ἃ,verb,relative pronoun,verb,relative pronoun,gerundi obl,gerundi obl,,1,1.0,indicative,indicative,gerundi obl finita,gerundi obl finita
True,True,witandans,agis,εἰδότες,φόβον,verb,common noun,verb,common noun,open predication,open predication,,1,2.0,participle,participle,open predication non finita,open predication non finita
False,False,fullaweisjam,mannans,πείθομεν,ἀνθρώπους,verb,common noun,verb,common noun,principale coordinata,principale,,0,0.0,indicative,indicative,principale coordinata finita,principale finita
False,False,uskannjaima,uns,συνιστάνομεν,ἑαυτοὺς,verb,personal pronoun,verb,personal reflexive pronoun,,principale coordinata,,1,0.0,optative,indicative,,principale coordinata finita
False,False,gibandans,lew,διδόντες,ἀφορμὴν,verb,common noun,verb,common noun,open predication in coordinazione,principale coordinata,,1,1.0,participle,participle,open predication in coordinazione non finita,principale coordinata non finita
True,True,dishabaiþ,uns,συνέχει,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,principale,principale,,0,0.0,indicative,indicative,principale finita,principale finita
True,True,domjandans,þata,κρίναντας,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,open predication,open predication,,1,1.0,participle,participle,open predication non finita,open predication non finita
False,False,kunnum,ainnohun,οἴδαμεν,οὐδένα,verb,indefinite pronoun,verb,indefinite pronoun,principale,principale,,1,0.0,indicative,indicative,principale finita,principale finita
True,True,ufkunþedum,Xristu,ἐγνώκαμεν,Χριστόν,verb,proper noun,verb,proper noun,,,,0,0.0,indicative,indicative,,
True,True,gafriþondin,uns,καταλλάξαντος,ἡμᾶς,verb,personal pronoun,verb,personal pronoun,relativa coordinata,relativa coordinata,,0,0.0,participle,participle,relativa coordinata non finita,relativa coordinata non finita
True,True,gibandin,andbahti,δόντος,διακονίαν,verb,common noun,verb,common noun,relativa coordinata,relativa coordinata,,1,2.0,participle,participle,relativa coordinata non finita,relativa coordinata non finita
False,False,gafriþonds,manaseþ,καταλλάσσων,κόσμον,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,,0,0.0,participle,participle,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,rahnjands,missadedins,λογιζόμενος,παραπτώματα,verb,common noun,verb,common noun,open predication,open predication,,1,2.0,participle,participle,open predication non finita,open predication non finita
True,True,lagjands,waurd,θέμενος,λόγον,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,,1,2.0,participle,participle,open predication in coordinazione non finita,open predication in coordinazione non finita
False,,gatawida,þana,ἐποίησεν,,verb,demonstrative pronoun,verb,,principale,principale,,1,,indicative,indicative,principale finita,principale finita
True,True,kunþa,frawaurht,γνόντα,ἁμαρτίαν,verb,common noun,verb,common noun,relativa,relativa oggettiva,,0,0.0,indicative,participle,relativa finita,relativa oggettiva non finita
False,False,niman,anst,δέξασθαι,χάριν,verb,common noun,verb,common noun,open predication,open predication,,1,2.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,bidjandans,izwis,παρακαλοῦμεν,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,open predication,principale,,0,0.0,participle,indicative,open predication non finita,principale finita
False,False,gibandans,ainhun,διδόντες,μηδεμίαν,verb,indefinite pronoun,verb,indefinite pronoun,open predication,open predication in coordinazione,,2,0.0,participle,participle,open predication non finita,open predication in coordinazione non finita
True,True,ustaiknjandans,uns,συνίσταντες,ἑαυτοὺς,verb,personal pronoun,verb,personal reflexive pronoun,open predication,open predication in coordinazione,,0,0.0,participle,participle,open predication non finita,open predication in coordinazione non finita
False,False,aihandans,waiht,ἔχοντες,μηδὲν,verb,common noun,verb,indefinite pronoun,relativa soggettiva,relativa soggettiva coordinata,,1,0.0,participle,participle,relativa soggettiva non finita,relativa soggettiva coordinata non finita
